run_id,timestamp,experiment_name,strategy,strategy_variant,proximal_mu,server_round,loss,global_accuracy,global_f1_score,global_sensitivity,global_specificity,patient_global_accuracy,patient_global_f1_score,patient_global_sensitivity,patient_global_specificity,modality_FLAIR_accuracy,modality_FLAIR_f1_score,modality_FLAIR_sensitivity,modality_FLAIR_specificity,patient_modality_FLAIR_accuracy,patient_modality_FLAIR_f1_score,patient_modality_FLAIR_sensitivity,patient_modality_FLAIR_specificity,modality_T1w_accuracy,modality_T1w_f1_score,modality_T1w_sensitivity,modality_T1w_specificity,patient_modality_T1w_accuracy,patient_modality_T1w_f1_score,patient_modality_T1w_sensitivity,patient_modality_T1w_specificity,hospital_1_accuracy,hospital_1_f1_score,hospital_1_sensitivity,hospital_1_specificity,patient_hospital_1_accuracy,patient_hospital_1_f1_score,patient_hospital_1_sensitivity,patient_hospital_1_specificity,hospital_2_accuracy,hospital_2_f1_score,hospital_2_sensitivity,hospital_2_specificity,patient_hospital_2_accuracy,patient_hospital_2_f1_score,patient_hospital_2_sensitivity,patient_hospital_2_specificity,hospital_3_accuracy,hospital_3_f1_score,hospital_3_sensitivity,hospital_3_specificity,patient_hospital_3_accuracy,patient_hospital_3_f1_score,patient_hospital_3_sensitivity,patient_hospital_3_specificity,hospital_4_accuracy,hospital_4_f1_score,hospital_4_sensitivity,hospital_4_specificity,patient_hospital_4_accuracy,patient_hospital_4_f1_score,patient_hospital_4_sensitivity,patient_hospital_4_specificity
20260517_033319,2026-05-17T03:34:21,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,0,1.0413896850832216,0.45787545787545786,0.28789782244556117,0.999000999000999,0.0,0.4583333333333333,0.2880952380952381,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.45354645354645357,0.2836613558263043,0.9978021978021978,0.0,0.45454545454545453,0.2840909090909091,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.46153846153846156,0.291497975708502,1.0,0.0,0.45454545454545453,0.2840909090909091,1.0,0.0,0.45454545454545453,0.2840909090909091,1.0,0.0,0.45254745254745254,0.2832312117043892,0.9956043956043956,0.0,0.45454545454545453,0.2840909090909091,1.0,0.0
20260517_033319,2026-05-17T03:36:02,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,1,0.1140957409164439,0.9693223443223443,0.9692663371471317,0.9470529470529471,0.9881656804733728,1.0,1.0,1.0,1.0,0.9551986475063398,0.9549506524541213,0.9029304029304029,1.0,1.0,1.0,1.0,1.0,0.986013986013986,0.9860291223927588,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,0.9653423499577346,0.9652066347764451,0.924908424908425,1.0,1.0,1.0,1.0,1.0,0.945054945054945,0.9446497953318649,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,0.985014985014985,0.9850321326644447,1.0,0.9725274725274725,1.0,1.0,1.0,1.0,0.987012987012987,0.9870262098329297,1.0,0.9761904761904762,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:37:46,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,2,0.06976429125580383,0.9741300366300366,0.9740671795903414,0.9470529470529471,0.9970414201183432,1.0,1.0,1.0,1.0,0.9551986475063398,0.9549506524541213,0.9029304029304029,1.0,1.0,1.0,1.0,1.0,0.9965034965034965,0.9965045733977987,1.0,0.9935897435897436,1.0,1.0,1.0,1.0,0.9560439560439561,0.9558069381598792,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,0.9543533389687235,0.9540940551891871,0.9010989010989011,1.0,1.0,1.0,1.0,1.0,0.994005994005994,0.9940090670023841,1.0,0.989010989010989,1.0,1.0,1.0,1.0,0.999000999000999,0.9990010894628154,1.0,0.9981684981684982,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:39:31,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,3,0.05204850008789066,0.983058608058608,0.9830340498074397,0.9655344655344655,0.9978867286559594,1.0,1.0,1.0,1.0,0.9708368554522401,0.9707456033100957,0.9368131868131868,1.0,1.0,1.0,1.0,1.0,0.9975024975024975,0.9975030533160127,1.0,0.9954212454212454,1.0,1.0,1.0,1.0,0.9653423499577346,0.9652066347764451,0.924908424908425,1.0,1.0,1.0,1.0,1.0,0.9763313609467456,0.9762744329807149,0.9487179487179487,1.0,1.0,1.0,1.0,1.0,0.995004995004995,0.9950071545076599,1.0,0.9908424908424909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:41:12,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,4,0.046832531637529776,0.9832875457875457,0.9832966409899342,0.9895104895104895,0.978021978021978,1.0,1.0,1.0,1.0,0.9911242603550295,0.991117451105282,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,0.974025974025974,0.974069967972407,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,0.9822485207100592,0.9822184175125351,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.955044955044955,0.9551380226907913,1.0,0.9175824175824175,1.0,1.0,1.0,1.0,0.993006993006993,0.9930111257863043,1.0,0.9871794871794872,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:42:56,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,5,0.1584045554455508,0.9548992673992674,0.9546998383574227,0.9110889110889111,0.9919695688926459,0.9791666666666666,0.9791209594851543,0.9545454545454546,1.0,0.9247675401521556,0.9238859413632234,0.836996336996337,1.0,0.9615384615384616,0.9613654711105986,0.9166666666666666,1.0,0.9905094905094906,0.9905168727995172,1.0,0.9826007326007326,1.0,1.0,1.0,1.0,0.904480135249366,0.9028585374105168,0.793040293040293,1.0,0.9230769230769231,0.9221445221445221,0.8333333333333334,1.0,0.945054945054945,0.9446497953318649,0.8809523809523809,1.0,1.0,1.0,1.0,1.0,0.981018981018981,0.9810450299667478,1.0,0.9652014652014652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:45:04,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,6,0.059912090357328265,0.9828296703296703,0.9828350127894301,0.9855144855144855,0.9805579036348268,1.0,1.0,1.0,1.0,0.9877430262045647,0.98772952097354,0.9734432234432234,1.0,1.0,1.0,1.0,1.0,0.977022977022977,0.9770590075951038,1.0,0.9578754578754579,1.0,1.0,1.0,1.0,0.9754860524091293,0.9754244617549432,0.9468864468864469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.954045954045954,0.9541410812041307,1.0,0.9157509157509157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:50:29,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,7,0.04810733075099131,0.9844322344322345,0.9844378831706984,0.988011988011988,0.981403212172443,1.0,1.0,1.0,1.0,0.9898562975486053,0.989847270407146,0.978021978021978,1.0,1.0,1.0,1.0,1.0,0.978021978021978,0.9780554329950664,1.0,0.9597069597069597,1.0,1.0,1.0,1.0,0.9797125950972105,0.9796722036295452,0.9560439560439561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961038961038961,0.9611180296111803,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.995004995004995,0.9950071545076599,1.0,0.9908424908424909,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:52:11,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,8,0.03806244219008767,0.9871794871794872,0.9871818816269274,0.9885114885114885,0.9860524091293322,1.0,1.0,1.0,1.0,0.9902789518174133,0.9902707021213354,0.9789377289377289,1.0,1.0,1.0,1.0,1.0,0.9835164835164835,0.9835368180514692,1.0,0.9697802197802198,1.0,1.0,1.0,1.0,0.9805579036348268,0.9805211366430931,0.9578754578754579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97002997002997,0.970084909681015,1.0,0.945054945054945,1.0,1.0,1.0,1.0,0.997002997002997,0.9970037927819467,1.0,0.9945054945054945,1.0,1.0,1.0,1.0
20260517_033319,2026-05-17T03:53:55,FTL_FLAIR_vs_T1w_FedProx_mu_0p001,FedProx,FedProx_mu_0p001,0.001,9,0.031021299071577794,0.98992673992674,0.9899251572247354,0.987012987012987,0.9923922231614539,1.0,1.0,1.0,1.0,0.989010989010989,0.9890002902051095,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,0.991008991008991,0.9910156578611692,1.0,0.9835164835164835,1.0,1.0,1.0,1.0,0.978021978021978,0.9779737335834897,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9820179820179821,0.9820416892874029,1.0,0.967032967032967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
